MaxQdiagonal,MaxQcol,MaxQrow,blocked/n^2,n,class
0.8333333333333334,0.9333333333333333,0.9333333333333333,0.8597222222222223,60,queen11
0.798611111111111,0.95,0.95,0.86,60,queen4
0.8333333333333334,0.9666666666666667,0.95,0.8602777777777778,60,queen4
0.8279761904761905,0.95,0.9666666666666667,0.8605555555555555,60,queen11
0.8142857142857143,0.9333333333333333,0.9166666666666666,0.8608333333333333,60,queen4
0.8296296296296296,0.9166666666666666,0.9166666666666666,0.8611111111111112,60,queen11
0.8325,0.95,0.95,0.8613888888888889,60,queen4
0.8326388888888889,0.9166666666666666,0.9333333333333333,0.8616666666666667,60,queen4
0.8244444444444444,0.95,0.9166666666666666,0.8619444444444444,60,queen4
0.8325,0.9333333333333333,0.9166666666666666,0.8622222222222222,60,queen11
0.8333333333333334,0.9333333333333333,0.9166666666666666,0.8625,60,queen11
0.8307692307692308,0.95,0.95,0.8627777777777778,60,queen4
0.8325,0.9333333333333333,0.9333333333333333,0.8630555555555556,60,queen11
0.8239583333333333,0.9333333333333333,0.9333333333333333,0.8633333333333333,60,queen4
0.8279761904761905,0.9333333333333333,0.95,0.8636111111111111,60,queen4
0.8326388888888889,0.9666666666666667,0.95,0.8638888888888889,60,queen4
0.8325,0.9333333333333333,0.9333333333333333,0.8641666666666666,60,queen4
0.8142857142857143,0.95,0.9166666666666666,0.8644444444444445,60,queen4
0.8325,0.9333333333333333,0.9666666666666667,0.8647222222222222,60,queen4
0.8279761904761905,0.9166666666666666,0.9333333333333333,0.865,60,queen4
0.8325,0.9333333333333333,0.9333333333333333,0.8652777777777778,60,queen11
0.8325,0.9333333333333333,0.9333333333333333,0.8655555555555555,60,queen11
0.8333333333333334,0.9666666666666667,0.9333333333333333,0.8658333333333333,60,queen4
0.8156862745098039,0.9166666666666666,0.9333333333333333,0.8661111111111112,60,queen11
0.8296296296296296,0.95,0.9333333333333333,0.8663888888888889,60,queen11
0.8296296296296296,0.95,0.9333333333333333,0.8666666666666667,60,queen11
0.8333333333333334,0.9666666666666667,0.95,0.8669444444444444,60,queen4
0.8106481481481481,0.9333333333333333,0.9666666666666667,0.8672222222222222,60,queen4
0.8333333333333334,0.9166666666666666,0.9333333333333333,0.8675,60,queen11
0.8325,0.95,0.9666666666666667,0.8677777777777778,60,queen4
0.8333333333333334,0.9333333333333333,0.9333333333333333,0.8680555555555556,60,queen4
0.8326388888888889,0.9166666666666666,0.9333333333333333,0.8683333333333333,60,queen4
0.8333333333333334,0.9333333333333333,0.9333333333333333,0.8686111111111111,60,queen11
0.8325,0.95,0.95,0.8688888888888889,60,queen4
0.8296296296296296,0.95,0.9333333333333333,0.8691666666666666,60,queen11
0.8296296296296296,0.95,0.95,0.8694444444444445,60,queen4
0.8326388888888889,0.95,0.9333333333333333,0.8697222222222222,60,queen4
0.8279761904761905,0.9666666666666667,0.9333333333333333,0.87,60,queen11
0.8333333333333334,0.9333333333333333,0.9333333333333333,0.8702777777777778,60,queen4
0.8325,0.9333333333333333,0.95,0.8705555555555555,60,queen4
0.8326388888888889,0.9333333333333333,0.9666666666666667,0.8708333333333333,60,queen4
0.8333333333333334,0.9333333333333333,0.95,0.8711111111111111,60,queen11
0.8333333333333334,0.95,0.9333333333333333,0.8713888888888889,60,queen11
0.8326388888888889,0.9333333333333333,0.9333333333333333,0.8716666666666667,60,queen11
0.8326388888888889,0.95,0.95,0.8719444444444444,60,queen4
0.8326388888888889,0.9666666666666667,0.9666666666666667,0.8722222222222222,60,queen4
0.8279761904761905,0.95,0.95,0.8725,60,queen4
0.798611111111111,0.95,0.9333333333333333,0.8727777777777778,60,queen11
0.8325,0.9666666666666667,0.9333333333333333,0.8730555555555556,60,queen4
0.8296296296296296,0.9333333333333333,0.95,0.8733333333333333,60,queen4
0.8296296296296296,0.95,0.95,0.8736111111111111,60,queen4
0.8296296296296296,0.95,0.95,0.8738888888888889,60,queen11
0.8333333333333334,0.95,0.95,0.8741666666666666,60,queen11
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.8744444444444445,60,queen11
0.8325,0.9333333333333333,0.9833333333333333,0.8747222222222222,60,queen4
0.8325,0.95,0.95,0.875,60,queen4
0.8239583333333333,0.9333333333333333,0.9333333333333333,0.8752777777777778,60,queen4
0.8307692307692308,0.9666666666666667,0.9166666666666666,0.8755555555555555,60,queen4
0.8326388888888889,0.9333333333333333,0.95,0.8758333333333334,60,queen11
0.8106481481481481,0.95,0.9333333333333333,0.8761111111111111,60,queen4
0.8296296296296296,0.9333333333333333,0.9666666666666667,0.8763888888888889,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.8766666666666667,60,queen4
0.8333333333333334,0.9333333333333333,0.95,0.8769444444444444,60,queen11
0.8333333333333334,0.95,0.9666666666666667,0.8772222222222222,60,queen4
0.8307692307692308,0.9333333333333333,0.9333333333333333,0.8775,60,queen4
0.8296296296296296,0.9333333333333333,0.95,0.8777777777777778,60,queen11
0.8296296296296296,0.9333333333333333,0.95,0.8780555555555556,60,queen4
0.8326388888888889,0.95,0.9666666666666667,0.8783333333333333,60,queen11
0.8244444444444444,0.95,0.9333333333333333,0.8786111111111111,60,queen4
0.8333333333333334,0.9833333333333333,0.95,0.8788888888888889,60,queen4
0.8296296296296296,0.9333333333333333,0.9333333333333333,0.8791666666666667,60,queen11
0.8325,0.95,0.9333333333333333,0.8794444444444445,60,queen4
0.8333333333333334,0.95,0.95,0.8797222222222222,60,queen4
0.8326388888888889,0.95,0.95,0.88,60,queen4
0.8333333333333334,0.9333333333333333,0.9666666666666667,0.8802777777777778,60,queen4
0.8296296296296296,0.9333333333333333,0.95,0.8805555555555555,60,queen4
0.8325,0.95,0.95,0.8808333333333334,60,queen11
0.8333333333333334,0.9333333333333333,0.95,0.8811111111111111,60,queen4
0.8307692307692308,0.95,0.95,0.8813888888888889,60,queen11
0.8307692307692308,0.95,0.9666666666666667,0.8816666666666667,60,queen4
0.8333333333333334,0.9333333333333333,0.95,0.8819444444444444,60,queen4
0.8296296296296296,0.95,0.9666666666666667,0.8822222222222222,60,queen4
0.8326388888888889,0.95,0.95,0.8825,60,queen4
0.8333333333333334,0.9333333333333333,0.95,0.8827777777777778,60,queen4
0.8326388888888889,0.9333333333333333,0.9833333333333333,0.8830555555555556,60,queen4
0.8326388888888889,0.95,0.9333333333333333,0.8833333333333333,60,queen11
0.8142857142857143,0.95,0.95,0.8836111111111111,60,queen4
0.8326388888888889,0.9833333333333333,0.95,0.8838888888888888,60,queen4
0.8325,0.95,0.9666666666666667,0.8841666666666667,60,queen4
0.8325,0.9666666666666667,0.9666666666666667,0.8844444444444445,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.8847222222222222,60,queen4
0.8333333333333334,0.9333333333333333,0.9333333333333333,0.885,60,queen11
0.8326388888888889,0.95,0.9333333333333333,0.8852777777777778,60,queen11
0.8052631578947369,0.9333333333333333,0.95,0.8855555555555555,60,queen11
0.8333333333333334,0.95,0.95,0.8858333333333334,60,queen4
0.8326388888888889,0.95,0.95,0.8861111111111111,60,queen4
0.8307692307692308,0.95,0.9666666666666667,0.8863888888888889,60,queen4
0.8333333333333334,0.95,0.9333333333333333,0.8866666666666667,60,queen4
0.8156862745098039,0.9333333333333333,0.95,0.8869444444444444,60,queen4
0.8296296296296296,0.95,0.9833333333333333,0.8872222222222222,60,queen4
0.8333333333333334,0.95,0.95,0.8875,60,queen4
0.8325,0.9666666666666667,0.95,0.8877777777777778,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.8880555555555556,60,queen4
0.8326388888888889,0.9666666666666667,0.9666666666666667,0.8883333333333333,60,queen4
0.8325,0.95,0.9666666666666667,0.8886111111111111,60,queen4
0.8296296296296296,0.9833333333333333,0.95,0.8888888888888888,60,queen4
0.8325,0.95,0.9666666666666667,0.8891666666666667,60,queen4
0.8142857142857143,0.95,0.9333333333333333,0.8894444444444445,60,queen11
0.8239583333333333,0.95,0.9666666666666667,0.8897222222222222,60,queen4
0.8279761904761905,0.9666666666666667,0.9666666666666667,0.89,60,queen4
0.8326388888888889,0.9666666666666667,0.9666666666666667,0.8902777777777777,60,queen4
0.8326388888888889,0.95,0.9666666666666667,0.8905555555555555,60,queen4
0.8325,0.95,0.9666666666666667,0.8908333333333334,60,queen4
0.8325,0.9666666666666667,0.95,0.8911111111111111,60,queen4
0.8333333333333334,0.9333333333333333,0.95,0.8913888888888889,60,queen4
0.8326388888888889,0.9333333333333333,0.95,0.8916666666666667,60,queen4
0.8326388888888889,0.95,0.95,0.8919444444444444,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.8922222222222222,60,queen4
0.8325,0.95,0.9333333333333333,0.8925,60,queen4
0.8296296296296296,0.95,0.9333333333333333,0.8927777777777778,60,queen4
0.8326388888888889,0.9666666666666667,0.95,0.8930555555555556,60,queen4
0.8156862745098039,0.9666666666666667,0.9666666666666667,0.8933333333333333,60,queen4
0.8296296296296296,0.9833333333333333,0.9666666666666667,0.8936111111111111,60,queen4
0.8325,0.95,0.95,0.8938888888888888,60,queen4
0.8326388888888889,0.95,0.95,0.8941666666666667,60,queen4
0.8326388888888889,0.9666666666666667,0.9333333333333333,0.8944444444444445,60,queen4
0.8325,0.9333333333333333,0.9333333333333333,0.8947222222222222,60,queen4
0.8325,0.95,0.9666666666666667,0.895,60,queen4
0.8142857142857143,0.95,0.95,0.8952777777777777,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.8955555555555555,60,queen4
0.8296296296296296,0.95,0.9666666666666667,0.8958333333333334,60,queen4
0.8279761904761905,0.9333333333333333,0.95,0.8961111111111111,60,queen4
0.8325,0.9833333333333333,0.9666666666666667,0.8963888888888889,60,queen4
0.8326388888888889,0.9666666666666667,0.9666666666666667,0.8966666666666666,60,queen4
0.8333333333333334,0.9666666666666667,0.95,0.8969444444444444,60,queen4
0.8333333333333334,0.95,0.95,0.8972222222222223,60,queen4
0.8307692307692308,0.9666666666666667,0.9666666666666667,0.8975,60,queen4
0.8326388888888889,0.9666666666666667,0.95,0.8977777777777778,60,queen4
0.8279761904761905,0.95,0.9666666666666667,0.8980555555555556,60,queen4
0.8333333333333334,0.9666666666666667,0.95,0.8983333333333333,60,queen4
0.8244444444444444,0.9666666666666667,0.9666666666666667,0.8986111111111111,60,queen4
0.8326388888888889,0.95,0.9666666666666667,0.8988888888888888,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.8991666666666667,60,queen4
0.8203125,0.95,0.9666666666666667,0.8994444444444445,60,queen4
0.8296296296296296,0.9833333333333333,0.95,0.8997222222222222,60,queen4
0.8325,0.95,0.9666666666666667,0.9,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9002777777777777,60,queen4
0.8326388888888889,0.9666666666666667,0.95,0.9005555555555556,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9008333333333334,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9011111111111111,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.9013888888888889,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9016666666666666,60,queen4
0.8333333333333334,0.95,0.9666666666666667,0.9019444444444444,60,queen4
0.8325,0.9666666666666667,0.9833333333333333,0.9022222222222223,60,queen4
0.8307692307692308,0.9833333333333333,0.95,0.9025,60,queen4
0.798611111111111,0.95,0.9833333333333333,0.9027777777777778,60,queen4
0.8326388888888889,0.9666666666666667,0.95,0.9030555555555555,60,queen4
0.8239583333333333,0.9666666666666667,0.9666666666666667,0.9033333333333333,60,queen4
0.8333333333333334,0.9833333333333333,0.9666666666666667,0.9036111111111111,60,queen4
0.8307692307692308,0.95,0.9833333333333333,0.9038888888888889,60,queen4
0.8325,0.95,0.9666666666666667,0.9041666666666667,60,queen4
0.8296296296296296,0.9666666666666667,0.9666666666666667,0.9044444444444445,60,queen4
0.8326388888888889,0.95,0.9666666666666667,0.9047222222222222,60,queen4
0.8333333333333334,0.9666666666666667,0.95,0.905,60,queen4
0.8325,0.9666666666666667,0.9666666666666667,0.9052777777777777,60,queen4
0.8325,0.9333333333333333,0.9666666666666667,0.9055555555555556,60,queen4
0.8325,0.95,0.9833333333333333,0.9058333333333334,60,queen4
0.8333333333333334,0.9666666666666667,0.9666666666666667,0.9061111111111111,60,queen4
0.8326388888888889,0.9666666666666667,0.9666666666666667,0.9063888888888889,60,queen4
0.8333333333333334,0.95,0.9833333333333333,0.9066666666666666,60,queen4
0.8279761904761905,0.9666666666666667,0.9666666666666667,0.9069444444444444,60,queen4
